no,author,comment,Sentiment_Score,Sentiment_Category,apiVersion,script,id,name,likelyGender,genderScale,score,probabilityCalibrated
527, adolfbastian   ,"Dan semua dinas pemda hrs ""dipelototin"" krn pemasukan pendapatan daerah rawan dikorupsi??",-8,Negative,namsor_api_2.0.30,LATIN,a368ab3a-7ca2-4ce7-9a43-b1729fb62e1d, adolfbastian   ,female,0.048924999,0.003608831,0.5244625
528, indonesiahebat    ,"Semoga pengelola aplikasi dibayar tidak kabur alasan juga korban, ternyata tidak dianggarkan .",,Negative,namsor_api_2.0.30,LATIN,dc169a50-4689-4794-9bac-6bd8fc6e365f, indonesiahebat    ,male,-0.056869962,0.331992231,0.528434981
529, adityapratama    ,"main idea is good, but the device needs more efficient",,Positive,namsor_api_2.0.30,LATIN,367c394c-ef62-49e9-837e-847489fc7d9d, adityapratama    ,female,0.061592779,0.534778881,0.530796389
530, suhartopwr   0,Pasti  rumit  parkir kok pakai sistem  elektronik  urus  para  korupsi  yg jumlahnya besar 2  parkir paling  2000 motor  mobil  50  000 ke bawah,,Negative,namsor_api_2.0.30,LATIN,5e73cf92-e4d7-4670-9bc3-52796c527c2f, suhartopwr   0,female,0.052998886,0.170859752,0.526499443
531, ahmadmuthi   ,Alasanmu ae pak,,Neutral,namsor_api_2.0.30,LATIN,3f62f54a-7431-47c7-9cd0-f07b4c6f4f6f, ahmadmuthi   ,male,-0.059722052,0.453386971,0.529861026
532, unboxingapapun    ,Untuk menjadi maju maka manusia hanya butuh adaptasi,,Positive,namsor_api_2.0.30,LATIN,f665e5c8-a2ee-4591-911d-9f97267fe672, unboxingapapun    ,male,-0.054639346,0.238754229,0.527319673
533, afendibekicot    ,"Bukan rumit kali , ytta ??",,Negative,namsor_api_2.0.30,LATIN,1b5d5f60-8430-4325-a5f1-1f9c4692a3c9, afendibekicot    ,male,-0.055882516,0.29056485,0.527941258
534, Reni qm ol,Aku mendukung mu pal E parking,,Positive,namsor_api_2.0.30,LATIN,cadcf06e-b37c-485e-ab54-713651d0a1de, Reni qm ol,female,0.349213941,3.046430846,0.674606971
535, user nk zu no y,what do u mean by more efficient ??  is it too heavy ??? they want easy life,,Negative,namsor_api_2.0.30,LATIN,56862ffe-3683-42fc-8a99-53533dc4a5dd, user nk zu no y,male,-0.069705949,0.913231607,0.534852975
536, adityapratama    , @user-nk8zu2no5y  blm prnah liat sistem parkiran di mall kah?,,Negative,namsor_api_2.0.30,LATIN,57d0f30b-dfa6-4e98-90a4-c4e54488eae6, adityapratama    ,female,0.061592779,0.534778881,0.530796389
537, Chank fanaya,"Mungkin bingung cara pengoprasiannya ....tidak semua pandai,
Tidak semua mengerti huruf,
Tidak semua bisa baca.",,Positive,namsor_api_2.0.30,LATIN,5d758ab7-2ffd-4928-b313-283dd949e801, Chank fanaya,male,-0.293176751,2.445043424,0.646588376
538, Nastar   ,Namanya juga orang tua ?? coba anak muda udah pasti cepat itu ??,,Positive,namsor_api_2.0.30,LATIN,66e21925-8906-4433-a2d1-a8891c445ce0, Nastar   ,male,-0.059724213,0.453480063,0.529862106
